0.038462	8.834348	2.535E-01
0.040000	8.833091	2.634E-01
0.041684	8.831656	2.741E-01
0.043459	8.830103	2.860E-01
0.045496	8.828230	2.983E-01
0.047642	8.826184	3.123E-01
0.050000	8.823834	3.277E-01
0.052604	8.821129	3.448E-01
0.055586	8.817867	3.630E-01
0.058893	8.814082	3.837E-01
0.062500	8.809677	4.073E-01
0.066667	8.804337	4.337E-01
0.071429	8.797836	4.636E-01
0.076923	8.788091	4.983E-01
0.083403	8.776133	5.380E-01
0.090992	8.761392	5.845E-01
0.100000	8.743107	6.409E-01
0.101020	8.741029	6.471E-01
0.102051	8.738919	6.534E-01
0.103082	8.736776	6.598E-01
0.104156	8.734549	6.663E-01
0.105274	8.732236	6.730E-01
0.106394	8.729884	6.798E-01
0.107527	8.727494	6.867E-01
0.108696	8.725011	6.938E-01
0.109902	8.722432	7.009E-01
0.111123	8.719808	7.083E-01
0.112360	8.717139	7.159E-01
0.113636	8.714366	7.236E-01
0.114943	8.711486	7.314E-01
0.116279	8.708553	7.394E-01
0.117647	8.705507	7.476E-01
0.119048	8.702404	7.560E-01
0.120482	8.699181	7.645E-01
0.121951	8.695941	7.733E-01
0.123457	8.692637	7.822E-01
0.125000	8.689204	7.914E-01
0.126582	8.685638	8.007E-01
0.128205	8.681999	8.104E-01
0.129870	8.678217	8.201E-01
0.131579	8.674287	8.302E-01
0.133316	8.670273	8.406E-01
0.135153	8.666029	8.509E-01
0.136986	8.661691	8.618E-01
0.138908	8.657181	8.728E-01
0.140825	8.652568	8.845E-01
0.142857	8.647693	8.960E-01
0.144949	8.642623	9.078E-01
0.147059	8.637431	9.202E-01
0.149254	8.632030	9.328E-01
0.151538	8.626323	9.456E-01
0.153846	8.620473	9.589E-01
0.156250	8.614382	9.727E-01
0.158755	8.607948	9.867E-01
0.161290	8.601342	1.001E+00
0.163934	8.594362	1.016E+00
0.166639	8.587191	1.031E+00
0.169463	8.579613	1.047E+00
0.172414	8.571605	1.063E+00
0.175439	8.563363	1.080E+00
0.178571	8.554652	1.097E+00
0.181818	8.545560	1.115E+00
0.185185	8.535947	1.133E+00
0.188679	8.526995	1.152E+00
0.192308	8.517490	1.171E+00
0.196078	8.507814	1.191E+00
0.200000	8.497290	1.212E+00
0.204082	8.486470	1.233E+00
0.208333	8.474673	1.256E+00
0.212766	8.462521	1.278E+00
0.217391	8.449912	1.302E+00
0.222222	8.435660	1.327E+00
0.227273	8.420858	1.352E+00
0.232558	8.405156	1.378E+00
0.238095	8.389151	1.405E+00
0.243902	8.371979	1.434E+00
0.250000	8.352700	1.463E+00
0.256410	8.332788	1.493E+00
0.263158	8.311297	1.525E+00
0.270270	8.288448	1.557E+00
0.277778	8.264599	1.591E+00
0.285714	8.238281	1.627E+00
0.294118	8.209818	1.663E+00
0.303030	8.179843	1.701E+00
0.312500	8.147128	1.741E+00
0.322581	8.112180	1.781E+00
0.333333	8.074469	1.824E+00
0.344828	8.033791	1.868E+00
0.357143	7.989355	1.914E+00
0.370370	7.941322	1.961E+00
0.384615	7.889643	2.011E+00
0.400000	7.831158	2.064E+00
0.416667	7.768902	2.113E+00
0.434783	7.701126	2.170E+00
0.454545	7.625553	2.224E+00
0.476190	7.544423	2.280E+00
0.500000	7.455943	2.338E+00
0.526316	7.358822	2.397E+00
0.555556	7.252419	2.461E+00
0.588235	7.135674	2.519E+00
0.625000	7.007965	2.576E+00
0.666667	6.867192	2.630E+00
0.714286	6.711149	2.685E+00
0.769231	6.538143	2.733E+00
0.833333	6.346035	2.773E+00
0.909091	6.131865	2.807E+00
1.000000	5.879378	2.830E+00
1.010101	5.853423	2.828E+00
1.020408	5.827179	2.831E+00
1.030928	5.800631	2.835E+00
1.041667	5.773802	2.832E+00
1.052632	5.746661	2.835E+00
1.063830	5.719272	2.831E+00
1.075269	5.691521	2.833E+00
1.086957	5.663535	2.835E+00
1.098901	5.635201	2.830E+00
1.111111	5.606586	2.832E+00
1.123596	5.577699	2.833E+00
1.136364	5.548489	2.833E+00
1.149425	5.519027	2.827E+00
1.162791	5.489262	2.827E+00
1.176471	5.459208	2.826E+00
1.190476	5.428878	2.825E+00
1.204819	5.398286	2.824E+00
1.219512	5.367389	2.816E+00
1.234568	5.336323	2.814E+00
1.250000	5.304929	2.811E+00
1.265823	5.273172	2.808E+00
1.282051	5.241539	2.805E+00
1.298701	5.209531	2.801E+00
1.315789	5.177179	2.796E+00
1.333156	5.146161	2.792E+00
1.351534	5.116001	2.786E+00
1.369863	5.083439	2.787E+00
1.389082	5.047771	2.780E+00
1.408252	5.013994	2.774E+00
1.428571	4.979800	2.766E+00
1.449485	4.946351	2.758E+00
1.470588	4.915201	2.750E+00
1.492537	4.881015	2.747E+00
1.515381	4.844068	2.737E+00
1.538462	4.811400	2.727E+00
1.562500	4.776470	2.723E+00
1.587554	4.740422	2.711E+00
1.612903	4.704528	2.705E+00
1.639344	4.667698	2.692E+00
1.666389	4.631138	2.685E+00
1.694628	4.593558	2.671E+00
1.724138	4.555811	2.662E+00
1.754386	4.518750	2.647E+00
1.785714	4.482558	2.636E+00
1.818182	4.442443	2.625E+00
1.851852	4.403706	2.607E+00
1.886792	4.367201	2.595E+00
1.923077	4.328263	2.581E+00
1.960784	4.288766	2.567E+00
2.000000	4.248425	2.551E+00
2.040816	4.207585	2.535E+00
2.083333	4.166540	2.518E+00
2.127660	4.125763	2.500E+00
2.173913	4.084851	2.481E+00
2.222222	4.045111	2.460E+00
2.272727	4.003601	2.445E+00
